Malicious,srcIP,destIP,destPt,protocol,startTime,flowct,mean_dest_bytes,stdev_dest_bytes,mean_dest_pkts,stdev_dest_pkts,mean_duration,stdev_duration,mean_intvl,stdev_intvl,mean_src_bytes,stdev_src_bytes,mean_src_pkts,stdev_src_pkts,A,C,D,F,H,I,Q,R,S,T,a,c,d,f,h,i,q,r,s,t
0,10.0.2.15,52.70.143.74,80,tcp,10200.643,2,343,0,16.5,0.25,121.59524,0.0051755,0.018353,0,477,8,17.5,0.25,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
0,10.0.2.15,89.30.102.68,80,tcp,257.603718,5,12658.4,8544.37,20.2,11.61,53.0572656,31.79492671,3.23800425,5.173800552,249.2,170.36,14.2,6.91,5,0,2,5,0,0,0,0,5,0,5,0,2,5,5,0,0,0,0,0
0,10.0.2.15,149.174.97.236,80,tcp,13651.48222,2,1148,574,10.5,3.75,65.6844715,27.95874775,9.342119,0,358,179,10.5,3.25,2,0,1,2,0,0,0,0,2,0,2,0,1,2,2,0,0,0,0,0
0,10.0.2.15,185.80.37.120,443,tcp,6056.724754,2,4056.5,229.25,13,0,10.7373625,2.70557175,19.884879,0,3237.5,61.25,11,0,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
0,10.0.2.15,52.36.201.210,80,tcp,9151.127291,2,195.5,97.75,9.5,3.25,63.361073,27.7451795,0.001201,0,155.5,77.75,10.5,3.25,2,0,1,2,0,0,0,0,2,0,2,0,1,2,2,0,0,0,0,0
0,10.0.2.15,54.235.115.244,80,tcp,11669.29863,1,706,0,17,0,121.940907,0,0,0,2367,0,18,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,151.101.112.69,80,tcp,11896.44914,1,24766,0,36,0,121.634317,0,0,0,309,0,24,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,193.243.130.89,443,tcp,9164.085851,5,26771.8,13642.07333,39,14.36666667,38.1669276,11.77893431,5.02148725,3.213016132,3080.2,1133.91,24,6.983333333,5,0,5,5,0,0,0,0,5,0,5,0,5,5,5,0,0,0,0,0
0,10.0.2.15,192.229.233.248,443,tcp,2831.055549,4,44686.5,30676.70833,52.5,30.29166667,102.555062,54.93058246,1704.245331,2409.948316,830.25,175.2708333,21.75,7.895833333,4,0,4,4,0,0,0,1,4,0,4,0,4,3,4,0,0,0,0,0
0,10.0.2.15,158.69.52.117,443,tcp,3064.478456,1,3499,0,20,0,72.928563,0,0,0,1247,0,18,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,93.184.220.113,443,tcp,1421.962674,13,15786,4023.011658,32.23076923,6.206443343,129.0337407,68.81398033,1062.719571,1112.597999,1608.538462,644.571972,21.84615385,3.458235141,13,0,13,12,0,0,0,5,13,0,13,0,13,11,13,0,0,3,0,0
0,10.0.2.15,52.129.74.13,443,tcp,10324.52268,1,17359,0,31,0,75.525193,0,0,0,1178,0,22,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,185.33.221.58,443,tcp,6272.158201,1,7888,0,17,0,3.582409,0,0,0,3212,0,13,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,52.207.136.30,443,tcp,6433.248064,2,3269.5,1209.25,17,1,68.2326575,1.83753125,98.28566,0,673.5,8.25,16,0.5,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
0,10.0.2.15,52.48.15.20,443,tcp,6540.525428,1,3584,0,13,0,18.847282,0,0,0,1352,0,11,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,94.31.29.54,80,tcp,1895.891397,36,15315.55556,18626.04039,22.22222222,23.02056927,36.52116128,33.84706287,145.3946699,664.8232105,122.7222222,134.1914982,14.11111111,12.10391874,33,0,14,33,0,0,0,2,33,0,33,0,14,31,33,0,0,0,0,0
0,10.0.2.15,95.100.189.33,80,tcp,2691.045859,5,8248.8,4628.493333,18,7.983333333,75.5799908,38.02828631,2049.84155,1620.943247,171.4,93.49666667,14.4,5.646666667,5,0,3,5,0,0,0,0,5,0,5,0,3,5,5,0,0,0,0,0
0,10.0.2.15,104.19.196.102,443,tcp,3088.050887,26,17634.03846,12744.55264,29.15384615,15.89744348,74.728831,69.28750416,432.2930568,1240.419951,784.2307692,313.8512245,20.15384615,8.902299002,25,0,25,23,0,0,0,5,26,0,25,0,21,21,26,0,0,0,0,0
0,10.0.2.15,23.74.177.88,443,tcp,7179.05225,1,22820,0,42,0,140.563931,0,0,0,701,0,31,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
0,10.0.2.15,52.19.200.122,80,tcp,291.996237,5,8195.6,4969.93,20.6,7.746666667,100.2343742,30.68953854,0.91735075,1.577842193,425,224.45,17.8,5.573333333,5,0,4,5,0,0,0,0,5,0,5,0,4,5,5,0,0,0,0,0
0,10.0.2.15,63.140.35.162,80,tcp,6862.327413,4,960,642.9166667,10.25,5.229166667,40.545417,25.47878008,8.129701,6.371867663,2969.75,2083.354167,10.75,4.895833333,4,0,2,4,0,0,0,0,4,0,4,0,2,4,4,0,0,0,0,0
0,10.0.2.15,52.45.70.146,80,tcp,12810.82172,2,222,111,9.5,3.25,64.9586745,27.91418775,0.054228,0,156.5,78.25,10.5,3.25,2,0,1,2,0,0,0,0,2,0,2,0,1,2,2,0,0,0,0,0
0,10.0.2.15,104.19.196.102,80,tcp,9670.523109,6,17532.66667,12455.18056,28.66666667,16.50833333,97.52462417,48.73189401,463.4190258,609.3405208,456.3333333,262.2333333,20,9.55,6,0,4,6,0,0,0,0,6,0,6,0,4,6,6,0,0,0,0,0
0,10.0.2.15,192.33.31.72,443,tcp,11115.58399,7,30205.71429,27896.49796,37.57142857,28.55170068,53.97514171,40.29092779,9.865076833,15.26182948,1616,1023.230952,21.42857143,12.88163265,7,0,7,6,0,0,0,1,7,0,7,0,7,6,7,0,0,1,0,0
0,10.0.2.15,95.172.94.38,80,tcp,13344.55216,1,362,0,16,0,122.323683,0,0,0,1160,0,17,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,23.74.203.65,443,tcp,3355.780705,11,104317,109042.5631,126.5454545,120.5847239,67.31489282,44.78702831,4.3508678,12.48278635,779,262.1280303,62.81818182,53.87791552,11,0,11,11,0,0,0,11,11,0,11,0,11,7,11,0,0,8,0,0
0,10.0.2.15,52.21.156.63,443,tcp,4267.364545,1,7568,0,17,0,24.201389,0,0,0,709,0,15,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0
0,10.0.2.15,68.232.34.184,80,tcp,11877.4908,1,14289,0,28,0,120.950197,0,0,0,277,0,22,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,50.16.238.98,443,tcp,657.211483,2,4684,289.5,14.5,2.25,39.3708345,15.76068175,0.113393,0,1198.5,417.75,12.5,1.75,2,0,2,2,0,0,0,1,2,0,2,0,2,1,2,0,0,0,0,0
0,10.0.2.15,104.19.194.102,443,tcp,1189.378409,1,4016,0,22,0,188.326481,0,0,0,739,0,20,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,203.130.60.252,80,tcp,276.296565,20,54591.05,35340.49374,63.55,32.90199065,120.0556663,18.40514183,0.139238053,0.27186474,1029.7,523.2413244,31.45,10.69000193,20,0,19,20,0,0,0,0,20,0,20,0,19,20,20,0,0,0,0,0
0,10.0.2.15,146.12.176.96,443,tcp,5578.205965,2,11358,3050.5,19.5,4.25,5.9293525,0.54958025,0.003131,0,2700,1146.5,15.5,2.75,2,0,2,2,0,0,0,1,2,0,2,0,2,1,2,0,0,1,0,0
0,10.0.2.15,54.192.93.84,443,tcp,5976.18604,3,12400,3362.5,26.33333333,4.388888889,117.9496447,45.07416528,2174.16581,2173.864805,676.6666667,159.9444444,21.33333333,2.722222222,3,0,3,3,0,0,0,0,3,0,3,0,3,3,3,0,0,0,0,0
0,10.0.2.15,152.163.51.3,443,tcp,8500.619204,1,4065,0,10,0,7.595068,0,0,0,598,0,9,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,198.81.200.2,80,tcp,6003.755017,1,394,0,16,0,121.457979,0,0,0,1451,0,17,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,104.16.125.228,80,tcp,9344.727316,3,26297.33333,11284.55556,33.33333333,14.38888889,51.79765633,25.35614139,1779.392765,1777.967473,565.6666667,233.9444444,17.33333333,6.888888889,3,0,2,3,0,0,0,0,3,0,3,0,2,3,3,0,0,0,0,0
0,10.0.2.15,166.78.139.188,80,tcp,8298.395911,1,13224,0,26,0,119.764926,0,0,0,276,0,20,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,129.33.138.4,80,tcp,9365.950337,1,1360,0,19,0,122.269882,0,0,0,1173,0,19,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,216.137.61.240,443,tcp,5593.291566,1,0,0,3,0,0.939624,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
0,10.0.2.15,23.64.15.17,80,tcp,6165.13198,15,11547.4,7418.894336,25.8,7.821807637,113.3545017,13.03217006,509.8835232,995.0135825,381.6666667,137.6608532,20.46666667,3.518344618,15,0,14,15,0,0,0,0,15,0,15,0,14,15,15,0,0,0,0,0
0,10.0.2.15,172.217.23.238,80,tcp,243.205156,295,1072.179661,1991.230512,6.159322034,5.010003908,25.17044078,25.25215618,47.42687193,144.7039828,241.4915254,300.7285445,6.559322034,3.8691791,237,0,95,237,0,0,0,63,287,0,237,0,94,220,283,0,0,0,0,0
0,10.0.2.15,87.248.118.23,443,tcp,3564.251389,19,80799.05263,52482.71528,93.15789474,50.51677662,134.200173,49.53858049,591.3548763,1342.183731,1602.105263,570.6815773,42.57894737,17.37700131,19,0,19,17,0,0,0,2,19,0,19,0,19,19,19,0,0,2,0,1
0,10.0.2.15,52.216.2.48,443,tcp,4980.304752,1,3040,0,13,0,11.795398,0,0,0,355,0,10,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
0,10.0.2.15,104.16.18.35,80,tcp,13041.05311,2,60281,30140.5,62,29.5,68.620913,31.2049895,0.30481,0,1143,571.5,26,11,2,0,1,2,0,0,0,0,2,0,2,0,1,2,2,0,0,0,0,0
0,10.0.2.15,23.21.75.15,443,tcp,11479.62492,3,3195.333333,72.22222222,16,1.666666667,43.04259967,15.29614278,68.299245,68.277055,591,103.6666667,14,1.166666667,3,0,3,3,0,0,0,1,3,0,3,0,3,3,3,0,0,1,0,0
0,10.0.2.15,152.163.51.2,443,tcp,13431.40837,1,5129,0,26,0,130.783359,0,0,0,2192,0,25,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,54.192.93.7,80,tcp,9171.642951,2,1559.5,779.75,10.5,3.75,64.394451,27.958757,0.002172,0,155,77.5,11,3.5,2,0,1,2,0,0,0,0,2,0,2,0,1,2,2,0,0,0,0,0
0,10.0.2.15,192.229.233.175,80,tcp,9148.828859,2,27198.5,5773.75,41,4.5,124.8800155,2.97670025,1039.318841,0,890.5,270.75,27.5,0.75,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
0,10.0.2.15,95.100.181.96,80,tcp,5741.475231,2,645.5,322.75,9.5,3.25,63.2058225,28.52964175,0.000617,0,158,79,10.5,3.25,2,0,1,2,0,0,0,0,2,0,2,0,1,2,2,0,0,0,0,0
0,10.0.2.15,34.199.172.0,443,tcp,9120.731009,3,1999.666667,1433.722222,12,2.166666667,13.855739,3.475698167,16.998376,5.104847,1153.666667,429.3888889,10.33333333,1.611111111,3,0,3,3,0,0,0,1,3,0,3,0,3,3,3,0,0,1,0,0
0,10.0.2.15,46.166.181.19,80,tcp,3487.170296,5,1720.6,750.8533333,11.6,4.63,59.3251664,34.45391547,6.13666425,10.62718292,519.6,226.8366667,12.2,4.41,5,0,4,5,0,0,0,0,5,0,5,0,4,5,5,0,0,0,0,0
0,10.0.2.15,54.235.185.74,443,tcp,7200.718371,1,0,0,1,0,0.124554,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
0,10.0.2.15,107.21.250.154,80,tcp,11324.90748,2,607,10.5,16,0,120.3932235,0.07705725,455.882544,0,458.5,2.75,17,0,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
0,10.0.2.15,91.225.248.138,443,tcp,5675.272395,3,44889.66667,22519.61111,66.33333333,29.22222222,105.6665497,65.73196211,0.5769935,0.0948165,1516.666667,574.1111111,40,16.16666667,3,0,3,3,0,0,0,1,3,0,3,0,3,3,3,0,0,1,0,0
0,10.0.2.15,104.155.13.188,443,tcp,13068.79239,2,6461.5,58.75,21,0,78.4654175,0.00801725,0.016217,0,1497.5,47.75,18,0,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
0,10.0.2.15,104.94.52.246,443,tcp,1945.436355,6,16613.66667,6614.119444,31.66666667,10.425,74.61924717,34.83541032,924.5265202,1848.256535,583.6666667,111.2861111,22.33333333,6.669444444,6,0,6,6,0,0,0,4,6,0,6,0,6,3,6,0,0,1,0,0
0,10.0.2.15,52.17.154.113,80,tcp,317.361181,3,541.3333333,225.5555556,9,3.5,42.953197,32.364966,6250.710768,6250.707899,701.3333333,290.3888889,10,3.5,3,0,2,2,0,0,0,1,3,0,3,0,2,2,3,0,0,0,0,0
0,10.0.2.15,50.58.197.228,80,tcp,5468.281975,5,697.4,364.92,11,4.25,77.4185524,34.43039725,1061.035181,1070.294962,180.6,96.08,11.8,4.073333333,5,0,3,5,0,0,0,0,5,0,5,0,3,5,5,0,0,0,0,0
0,10.0.2.15,216.137.61.123,80,tcp,5823.726236,3,699.3333333,233.1111111,4,1.166666667,1.739360667,0.152094944,94.7260265,94.7231625,291.3333333,97.11111111,4.666666667,0.888888889,2,0,2,2,0,0,0,1,3,0,2,0,2,2,3,0,0,0,0,0
0,10.0.2.15,23.74.185.49,80,tcp,10083.74426,8,20023,10045.44464,34,15.09404762,108.6166475,64.22233934,490.222948,386.6638866,6359.625,2559.495982,24.75,9.801190476,8,0,7,8,0,0,0,0,8,0,8,0,7,8,8,0,0,0,0,0
0,10.0.2.15,52.72.197.4,80,tcp,4301.511041,8,7661,9165.460119,15.25,10.31994048,58.30739363,34.59676505,802.0498553,1266.795218,331.625,288.0311012,11.75,6.097916667,8,0,4,7,0,0,0,1,8,0,8,0,4,7,8,0,0,0,0,0
0,10.0.2.15,216.137.61.149,443,tcp,6822.668414,3,4466.666667,1935.444444,26.66666667,10.11111111,143.2285643,69.71775939,2729.943622,2727.692281,1929,809.3333333,25,8.666666667,3,0,3,3,0,0,0,0,3,0,3,0,3,3,3,0,0,0,0,0
0,10.0.2.15,209.15.36.23,443,tcp,4913.851982,10,3175.9,830.9465476,11,1.420793651,10.6346324,2.175947355,837.6548507,1343.047297,764.1,186.7264286,9.3,0.79202381,10,0,10,10,0,0,0,0,10,0,10,0,10,10,10,0,0,0,0,0
0,10.0.2.15,151.101.114.2,443,tcp,4007.480277,20,41561.95,36874.74688,60.45,43.59021456,123.4193087,102.5574234,521.7667002,709.2492106,2916.15,2345.750111,35.85,21.08437237,20,0,20,20,0,0,0,20,20,0,20,0,20,16,20,0,0,16,0,0
0,10.0.2.15,185.80.37.183,443,tcp,9007.073056,1,0,0,4,0,2.564985,0,0,0,198,0,5,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
0,10.0.2.15,52.44.245.158,80,tcp,9869.616214,1,305,0,17,0,120.565334,0,0,0,908,0,17,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,216.21.13.11,443,tcp,6315.453832,2,6323,382.5,19.5,3.75,66.1061525,29.27394025,0.002744,0,786.5,115.25,17,3.5,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
0,10.0.2.15,95.100.181.196,80,tcp,3461.676225,4,291,172,9.5,4.958333333,62.12114775,35.3934716,19.49035367,27.55884223,169.75,99.8125,10,4.666666667,2,0,2,2,0,0,0,2,4,0,2,0,2,2,4,0,0,0,0,0
0,10.0.2.15,72.166.186.151,80,tcp,10476.40963,2,339,169.5,10,3.5,63.0958075,28.56065375,0.007067,0,173,86.5,10.5,3.25,2,0,1,2,0,0,0,0,2,0,2,0,1,2,2,0,0,0,0,0
0,10.0.2.15,54.228.243.159,443,tcp,2411.817133,3,1736.333333,1157.555556,5,3.333333333,10.15232467,6.267377778,4.6409205,4.3768025,404.3333333,269.5555556,6,3.166666667,1,0,1,1,0,0,0,0,3,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,34.199.161.142,443,tcp,10156.28153,1,6064,0,20,0,63.73498,0,0,0,710,0,17,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,185.33.220.38,443,tcp,6602.489959,1,4867,0,11,0,2.841792,0,0,0,319,0,9,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,154.59.122.54,80,tcp,8117.913941,1,595,0,17,0,121.188286,0,0,0,313,0,17,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,172.217.23.227,80,tcp,2062.589255,105,16527.4381,13858.22504,25.36190476,17.66390649,80.01243879,58.44800088,112.3101843,256.524488,438.5714286,319.6656941,17.88571429,10.65889824,92,0,65,92,0,0,0,7,102,0,92,0,65,90,97,0,0,1,0,0
0,10.0.2.15,185.180.14.177,443,tcp,6309.855802,1,32977,0,50,0,196.507515,0,0,0,918,0,27,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,64.20.243.231,80,tcp,9979.523412,1,851,0,17,0,121.196796,0,0,0,471,0,17,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,54.243.176.213,443,tcp,9159.018742,2,4546.5,261.75,11.5,3.25,33.647772,16.231554,1196.980805,0,631,213.5,11,3,2,0,2,1,0,0,0,1,2,0,2,0,2,1,2,0,0,0,0,0
0,10.0.2.15,151.101.112.84,443,tcp,2462.369169,25,3060.6,1851.153553,18.16,7.661698232,75.34395652,58.79489011,460.3712315,737.9884179,1010.44,419.8026132,17.52,7.29199556,25,0,24,25,0,0,0,23,25,0,25,0,24,17,25,0,0,15,0,0
0,10.0.2.15,54.204.29.76,80,tcp,1641.859208,2,424.5,212.25,9.5,3.25,68.2014505,27.28102025,1.153521,0,188,94,11,3,2,0,1,2,0,0,0,0,2,0,2,0,1,2,2,0,0,0,0,0
0,10.0.2.15,52.206.201.228,80,tcp,9591.553151,2,92980,85.5,98,0,135.7525415,2.08663825,2068.121137,0,993,44,39.5,0.25,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
0,10.0.2.15,23.74.188.57,80,tcp,7133.620537,1,325,0,16,0,121.260121,0,0,0,462,0,17,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,95.100.187.88,443,tcp,5550.04582,3,15892,5911.5,37.33333333,11.55555556,88.42150133,33.08797622,6.492095,6.491147,660.3333333,105.7222222,27.33333333,7.722222222,3,0,3,3,0,0,0,3,3,0,3,0,3,3,3,0,0,3,0,0
0,10.0.2.15,54.192.93.236,443,tcp,3616.111798,1,7231,0,24,0,215.869301,0,0,0,945,0,21,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,54.230.92.15,443,tcp,7843.306877,2,11365.5,2905.25,21,5,64.3393365,28.45179525,13.591291,0,703,174,16.5,3.25,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
0,10.0.2.15,93.184.221.193,443,tcp,7915.352923,3,197483.3333,92456.72222,181,77.33333333,204.320601,83.201107,81.616873,50.500825,1120.333333,234.7222222,49.33333333,16.88888889,3,0,3,3,0,0,0,0,3,0,3,0,3,3,3,0,0,0,0,0
0,10.0.2.15,23.64.15.25,443,tcp,7583.857609,9,3504.333333,756.6269841,10.22222222,0.802865961,3.451587222,1.919431755,514.161963,839.7956002,380.5555556,50.17601411,9.444444444,0.651895944,9,0,9,3,0,0,0,9,9,0,9,0,9,7,9,0,0,5,0,0
0,10.0.2.15,95.100.185.193,443,tcp,13587.58467,6,9515.666667,4823.922222,28.16666667,6.444444444,97.899327,37.24236407,11.2699602,14.40298525,2657.833333,1087.122222,22.83333333,4.358333333,6,0,6,6,0,0,0,6,6,0,6,0,6,5,6,0,0,6,0,0
0,10.0.2.15,169.55.70.175,80,tcp,319.451784,4,2432.5,941.3333333,23.25,4.770833333,158.1011473,24.40769935,3083.186719,1218.502507,3636.25,2062.1875,23.5,4.291666667,4,0,4,4,0,0,0,0,4,0,4,0,4,4,4,0,0,0,0,0
0,10.0.2.15,23.74.179.202,443,tcp,8352.161916,2,7766,1476,22.5,4.25,67.6637985,30.24682525,3.061791,0,725,188,18.5,3.75,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
0,10.0.2.15,107.22.249.166,80,tcp,9753.175383,2,4936,844.5,20.5,1.25,130.11162,4.739439,1688.416865,0,688.5,85.75,19.5,0.75,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
0,10.0.2.15,23.74.167.50,80,tcp,6627.968598,6,36954,35233.20556,48,36.48611111,84.407437,39.51885778,1361.684474,2029.602841,187.3333333,94.69166667,26.5,14.77222222,6,0,4,6,0,0,0,0,6,0,6,0,4,6,6,0,0,0,0,0
0,10.0.2.15,52.0.21.46,80,tcp,6579.392132,1,476,0,17,0,123.3717,0,0,0,315,0,17,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,52.206.55.13,80,tcp,2631.976071,11,404.9090909,222.5999672,8.454545455,4.554529057,49.47954573,31.96999905,699.5356399,2096.170149,491.0909091,279.9625508,9.545454545,4.402722025,9,0,5,9,0,0,0,2,11,0,9,0,5,9,11,0,0,0,0,0
0,10.0.2.15,34.199.146.137,80,tcp,8117.918181,1,733,0,16,0,121.443406,0,0,0,462,0,17,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,216.137.61.72,443,tcp,3301.955283,4,19295,5497.208333,41.75,9.479166667,169.3323375,54.82873958,1538.470029,1112.399395,1219.25,395.3541667,33.5,7.041666667,4,0,4,4,0,0,0,0,4,0,4,0,4,4,4,0,0,0,0,0
0,10.0.2.15,46.228.164.13,443,tcp,6403.734574,11,3623.545455,561.0010298,11.27272727,1.338393677,8.283149364,2.010693186,173.3106634,410.2184549,1095.181818,364.5926112,10.09090909,1.274498229,11,0,11,11,0,0,0,2,11,0,11,0,11,10,11,0,0,1,0,0
0,10.0.2.15,23.21.53.15,80,tcp,8233.081238,8,23803.375,13463.14539,39.125,15.27366071,109.3675044,24.5808766,2.334659,4.054075442,854.5,289.0767857,25.375,6.803125,8,0,7,8,0,0,0,0,8,0,8,0,7,8,8,0,0,0,0,0
0,10.0.2.15,185.129.44.16,80,tcp,257.677394,5,21525,15837.55,28.8,17.37333333,74.674085,35.69247457,3.366867,5.100780442,199,106.05,16.4,7.37,5,0,3,5,0,0,0,0,5,0,5,0,3,5,5,0,0,0,0,0
0,10.0.2.15,184.72.57.236,80,tcp,3616.114367,1,342,0,19,0,123.362093,0,0,0,3111,0,19,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,216.137.61.30,80,tcp,4358.001603,6,4480,3722.483333,9.833333333,6.961111111,46.3540005,32.21582557,1414.573308,2824.564959,164.1666667,133.4222222,8.5,4.627777778,4,0,2,4,0,0,0,0,4,0,4,0,2,4,4,0,0,0,0,0
0,10.0.2.15,52.211.21.195,80,tcp,2677.944206,8,2163.5,1537.244345,16.875,9.194494048,95.086217,55.94269563,1562.19883,1904.322341,3351.5,2408.413988,16.75,8.452678571,8,0,5,8,0,0,0,0,8,0,8,0,5,8,8,0,0,0,0,0
0,10.0.2.15,183.79.248.252,443,tcp,7849.625433,2,6109,413.5,19,3,100.9880575,48.23833625,0.773322,0,740,94,16.5,2.25,2,0,2,2,0,0,0,1,2,0,2,0,2,1,2,0,0,0,0,0
0,10.0.2.15,35.157.50.143,80,tcp,12951.20201,2,281.5,140.75,10,3.5,60.942451,30.35236,0.00191,0,440,220,10.5,3.25,2,0,1,2,0,0,0,0,2,0,2,0,1,2,2,0,0,0,0,0
0,10.0.2.15,107.21.94.193,443,tcp,13208.60739,1,4820,0,18,0,70.779506,0,0,0,1129,0,17,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,107.20.50.221,80,tcp,12353.84711,1,968,0,8,0,11.642838,0,0,0,1568,0,8,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,54.192.93.36,443,tcp,13895.37987,1,21815,0,39,0,211.1102,0,0,0,961,0,27,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,151.138.22.50,80,tcp,13098.20352,1,0,0,7,0,36.145192,0,0,0,311,0,8,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
0,10.0.2.15,149.174.28.143,443,tcp,2401.574555,5,3821.4,1182.536667,15,6.433333333,59.774556,37.89983098,1514.740308,1708.560219,1396.6,635.0466667,14.4,5.486666667,4,0,4,4,0,0,0,0,5,0,4,0,4,4,4,0,0,0,0,0
0,10.0.2.15,54.247.121.208,80,tcp,8852.173947,1,371,0,16,0,122.657132,0,0,0,489,0,17,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
0,10.0.2.15,172.217.23.240,80,tcp,11429.44983,2,11947,5973.5,17.5,7.25,63.741322,28.140401,0.004803,0,149,74.5,13,4.5,2,0,1,2,0,0,0,0,2,0,2,0,1,2,2,0,0,0,0,0
0,10.0.2.15,95.100.182.108,80,tcp,11140.20666,2,27611,11931,40,10,124.279806,1.9209085,15.747601,0,546.5,58.75,24,2,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
0,10.0.2.15,216.137.61.93,443,tcp,9234.827361,3,3963.666667,1697.944444,16.66666667,5.611111111,61.74229567,37.33578061,14.160465,13.901306,693.3333333,180.8888889,15.33333333,5.055555556,3,0,3,3,0,0,0,0,3,0,3,0,3,3,3,0,0,0,0,0
0,10.0.2.15,54.89.182.162,443,tcp,8599.215027,2,4021.5,348.75,19,4.5,49.1129845,21.37913725,0.001973,0,3352.5,1502.25,18.5,4.25,2,0,2,2,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
0,10.0.2.15,104.123.225.199,80,tcp,1368.427696,8,12335.75,13367.69345,21.375,16.51145833,56.55377138,44.62036947,38.67052657,38.23672894,480.625,388.2668155,15.25,9.354166667,8,0,4,8,0,0,0,0,8,0,8,0,4,8,8,0,0,0,0,0
